user_id,product_id,rating,timestamp
8748,10463,5.0,2025-05-03 11:04:55.231934
5247,8996,5.0,2025-05-14 11:04:55.232071
8673,3513,2.8,2025-04-22 11:04:55.232202
5742,9569,4.7,2025-04-02 11:04:55.232338
2048,2822,4.7,2025-05-07 11:04:55.232470
6075,6168,5.0,2025-01-31 11:04:55.232611
6204,9546,4.6,2025-03-25 11:04:55.232745
7736,2962,4.0,2025-04-28 11:04:55.232877
8025,11492,4.4,2025-04-21 11:04:55.233013
8072,10791,3.3,2025-05-08 11:04:55.233146
5460,3629,3.9,2025-03-23 11:04:55.233274
2955,377,5.0,2025-05-13 11:04:55.233406
8181,11017,3.1,2025-05-11 11:04:55.233544
4174,2127,5.0,2025-03-29 11:04:55.233683
6414,777,3.7,2025-05-15 11:04:55.233815
735,11674,2.7,2025-04-03 11:04:55.233944
9899,12518,3.4,2024-10-13 11:04:55.234079
9040,9824,4.6,2025-04-16 11:04:55.234211
1118,10789,5.0,2025-04-29 11:04:55.234347
7232,5110,4.0,2025-04-07 11:04:55.234479
7454,10370,3.0,2025-05-14 11:04:55.234615
3677,10230,4.6,2025-04-28 11:04:55.234744
5576,6749,4.6,2025-04-15 11:04:55.234869
7570,857,2.9,2025-05-03 11:04:55.234996
5446,11414,5.0,2025-04-13 11:04:55.235124
7800,774,4.6,2025-05-11 11:04:55.235255
7774,3592,4.0,2025-05-12 11:04:55.235392
4634,10016,4.5,2025-04-24 11:04:55.235530
890,9524,4.8,2025-03-15 11:04:55.235665
2850,4056,4.7,2025-04-09 11:04:55.235798
9906,312,4.2,2025-05-10 11:04:55.235924
4292,7556,4.4,2025-03-23 11:04:55.236067
6693,7465,4.4,2025-05-14 11:04:55.236201
9827,4908,5.0,2025-05-16 11:04:55.236333
2445,4042,4.4,2025-05-10 11:04:55.236466
7172,4744,3.1,2025-04-21 11:04:55.236605
2553,11501,3.4,2025-05-08 11:04:55.236737
9194,6794,4.4,2025-04-27 11:04:55.236864
5589,12257,5.0,2025-04-16 11:04:55.236999
6507,9337,3.9,2025-04-25 11:04:55.237132
63,1796,3.7,2025-05-09 11:04:55.237273
483,9647,4.6,2025-05-12 11:04:55.237399
621,675,5.0,2025-04-27 11:04:55.237529
36,3714,5.0,2025-04-28 11:04:55.237660
8627,5285,2.5,2025-05-02 11:04:55.237799
3878,8725,4.0,2025-04-26 11:04:55.237927
8238,2681,3.6,2025-04-22 11:04:55.238074
5241,10313,3.8,2025-05-03 11:04:55.238205
909,7126,2.9,2025-04-26 11:04:55.238335
9142,2589,3.7,2025-04-28 11:04:55.238467
9743,5504,4.6,2025-03-08 11:04:55.238599
9880,6170,5.0,2025-04-20 11:04:55.238735
4214,2892,3.6,2024-11-25 11:04:55.238862
1128,5139,4.6,2025-04-04 11:04:55.238992
5290,7389,3.7,2025-05-01 11:04:55.239130
2113,5956,5.0,2025-04-20 11:04:55.239267
1958,4433,4.5,2025-04-02 11:04:55.239388
1387,1275,4.4,2025-02-23 11:04:55.239515
381,6198,3.6,2025-05-15 11:04:55.239655
5937,9510,4.3,2025-05-07 11:04:55.239785
5241,6190,4.9,2025-04-02 11:04:55.239909
862,8508,4.6,2025-04-23 11:04:55.240039
9636,7322,4.1,2025-04-15 11:04:55.240180
4185,5911,4.3,2025-05-13 11:04:55.240320
6181,2552,4.3,2025-04-30 11:04:55.240458
4582,1223,4.2,2025-05-14 11:04:55.240594
2237,1162,4.9,2025-05-09 11:04:55.240728
6600,1758,4.8,2025-04-12 11:04:55.240854
5336,8325,5.0,2025-05-05 11:04:55.240978
7847,11488,3.8,2025-05-14 11:04:55.241114
1454,4448,4.5,2025-04-15 11:04:55.241255
6863,9258,4.5,2025-05-09 11:04:55.241378
7155,11943,4.6,2025-04-29 11:04:55.241505
9377,11137,3.8,2025-05-03 11:04:55.241638
4746,11087,2.8,2025-01-17 11:04:55.241774
9327,2466,3.9,2025-05-10 11:04:55.241894
1393,4554,3.9,2025-03-16 11:04:55.242024
821,2993,4.9,2025-05-08 11:04:55.242154
1991,6684,3.0,2025-03-28 11:04:55.242282
7193,11083,3.6,2025-04-23 11:04:55.242403
7958,5264,3.7,2025-05-16 11:04:55.242535
9695,5160,4.4,2025-04-07 11:04:55.242672
223,8344,5.0,2025-04-09 11:04:55.242807
6408,8514,5.0,2025-03-16 11:04:55.242945
4281,11568,3.4,2025-03-08 11:04:55.243079
4846,412,4.1,2025-05-07 11:04:55.243212
8755,10455,4.0,2025-04-27 11:04:55.243339
1961,10250,3.1,2025-04-25 11:04:55.243469
8957,5746,3.9,2025-05-09 11:04:55.243599
3921,10450,4.8,2025-04-30 11:04:55.243731
4315,955,5.0,2025-04-08 11:04:55.243859
1408,10066,4.3,2025-02-21 11:04:55.244001
9023,10039,3.6,2025-05-01 11:04:55.244138
2864,11835,3.6,2025-05-01 11:04:55.244271
1120,301,4.8,2025-04-30 11:04:55.244391
6200,9021,3.7,2025-05-16 11:04:55.244531
7437,8929,3.1,2025-04-14 11:04:55.244660
6203,2732,2.7,2025-05-06 11:04:55.244791
5410,10242,4.1,2025-04-26 11:04:55.244920
7010,5970,2.9,2025-04-22 11:04:55.245058
1994,4380,4.7,2025-03-28 11:04:55.245197
6131,1885,4.7,2025-03-17 11:04:55.245328
336,7893,3.6,2025-05-11 11:04:55.245464
1551,683,3.5,2025-04-30 11:04:55.245593
3590,4352,4.3,2025-05-11 11:04:55.245723
6875,11439,3.4,2025-05-01 11:04:55.245857
2040,7402,4.8,2025-04-28 11:04:55.245984
7725,10999,5.0,2025-04-29 11:04:55.246123
6686,11257,3.8,2025-03-31 11:04:55.246261
6013,12479,3.8,2025-05-16 11:04:55.246401
734,7951,4.0,2025-04-18 11:04:55.246538
579,7688,3.4,2025-04-25 11:04:55.246673
1076,12063,3.7,2025-05-12 11:04:55.246804
9918,5538,4.5,2025-04-22 11:04:55.246931
7863,9972,5.0,2025-02-19 11:04:55.247067
3340,7677,4.6,2025-05-05 11:04:55.247201
1233,5475,4.0,2025-04-29 11:04:55.247331
9768,7392,2.2,2025-05-15 11:04:55.247458
4040,3172,4.7,2025-05-05 11:04:55.247588
2877,10493,3.8,2025-05-09 11:04:55.247724
4479,7895,3.6,2025-03-05 11:04:55.247850
6225,10984,5.0,2025-01-29 11:04:55.247981
747,9054,5.0,2025-05-09 11:04:55.248115
6470,4753,3.3,2025-05-16 11:04:55.248247
4611,2839,3.2,2025-05-13 11:04:55.248371
5108,9913,4.0,2025-03-06 11:04:55.248498
7511,4932,3.5,2025-05-07 11:04:55.248627
9540,4473,3.8,2025-04-13 11:04:55.248756
2914,1182,4.0,2025-05-16 11:04:55.248887
5197,5526,3.5,2025-04-27 11:04:55.249016
8599,10614,3.6,2025-05-08 11:04:55.249145
5753,10392,4.0,2025-05-08 11:04:55.249284
8128,841,3.9,2025-03-30 11:04:55.249410
9063,10196,4.2,2025-04-01 11:04:55.249543
1986,3892,3.8,2025-05-16 11:04:55.249679
1158,10810,3.8,2025-04-10 11:04:55.249815
2903,12449,4.2,2025-04-14 11:04:55.249944
3010,11492,4.1,2025-05-06 11:04:55.250076
5959,8407,3.0,2025-03-13 11:04:55.250204
2531,5826,4.8,2025-01-31 11:04:55.250337
3590,10854,5.0,2025-04-03 11:04:55.250460
4013,1108,3.0,2025-04-12 11:04:55.250592
9535,5658,3.1,2025-04-24 11:04:55.250723
2276,9554,3.8,2025-04-19 11:04:55.250852
6465,262,3.9,2025-04-27 11:04:55.250984
6626,12420,5.0,2025-04-29 11:04:55.251112
6826,4151,4.0,2025-04-08 11:04:55.251243
4015,6915,3.4,2025-04-23 11:04:55.251368
8604,8740,2.5,2025-05-08 11:04:55.251494
8874,10887,3.1,2025-04-15 11:04:55.251620
2817,5349,3.4,2025-05-14 11:04:55.251758
6559,2751,4.5,2025-02-27 11:04:55.251895
832,3630,4.5,2025-04-20 11:04:55.252030
735,11304,3.8,2025-05-16 11:04:55.252160
1594,5664,5.0,2025-05-09 11:04:55.252299
1873,11467,4.8,2025-04-27 11:04:55.252426
4383,7720,4.3,2025-04-23 11:04:55.252563
1627,5882,3.9,2025-05-09 11:04:55.252700
577,6150,5.0,2025-02-03 11:04:55.252834
5832,6747,3.6,2025-03-09 11:04:55.252972
3159,2631,4.5,2025-02-12 11:04:55.253100
5572,815,4.4,2025-04-15 11:04:55.253238
8967,1572,5.0,2025-05-14 11:04:55.253368
6550,7400,3.9,2025-03-24 11:04:55.253501
5697,4675,2.2,2025-05-03 11:04:55.253629
34,2379,2.9,2025-03-30 11:04:55.253766
9450,9642,3.3,2025-05-16 11:04:55.253897
2990,12026,4.8,2025-05-08 11:04:55.254033
4202,2576,4.4,2025-05-01 11:04:55.254164
3744,2458,4.4,2025-04-20 11:04:55.254294
5676,12400,4.2,2025-05-15 11:04:55.254414
9792,6651,4.8,2025-05-06 11:04:55.254552
6342,9613,5.0,2025-04-18 11:04:55.254682
5358,5642,4.2,2025-03-12 11:04:55.254814
7133,10458,4.0,2025-05-13 11:04:55.254952
1044,2954,4.2,2025-05-16 11:04:55.255089
3198,12098,4.1,2025-04-27 11:04:55.255219
8668,7024,4.6,2025-04-01 11:04:55.255355
9749,1399,4.1,2025-03-17 11:04:55.255484
1013,3919,4.4,2025-04-22 11:04:55.255617
774,9131,4.2,2025-03-12 11:04:55.255757
8971,9838,4.1,2025-04-18 11:04:55.255883
449,2744,4.5,2025-03-02 11:04:55.256012
2719,1656,3.6,2025-04-25 11:04:55.256142
5535,3344,3.6,2025-03-10 11:04:55.256272
1351,12024,5.0,2025-02-20 11:04:55.256404
7439,12526,4.7,2025-04-30 11:04:55.256541
7584,1360,4.7,2025-05-05 11:04:55.256678
5465,6504,4.4,2025-03-26 11:04:55.256814
5782,7640,3.7,2025-04-27 11:04:55.256945
6883,4133,4.2,2025-05-05 11:04:55.257075
3308,4056,5.0,2025-04-08 11:04:55.257203
5838,10637,2.7,2025-04-29 11:04:55.257335
4517,10995,5.0,2025-04-18 11:04:55.257475
3368,6011,3.9,2025-05-05 11:04:55.257610
3578,1526,4.7,2025-03-30 11:04:55.257741
4937,7263,3.8,2025-05-03 11:04:55.257866
1473,10206,3.2,2025-03-30 11:04:55.257994
7264,7113,4.4,2025-03-29 11:04:55.258132
2369,6111,2.7,2025-05-06 11:04:55.258271
3924,11707,4.8,2025-05-11 11:04:55.258396
3890,2903,3.8,2025-04-29 11:04:55.258526
1178,4785,3.7,2025-03-11 11:04:55.258654
75,9853,4.3,2025-05-02 11:04:55.258791
1342,7453,4.0,2025-03-12 11:04:55.258928
1858,9269,3.7,2025-04-20 11:04:55.259067
3211,12168,4.4,2025-05-14 11:04:55.259203
4232,12118,4.6,2025-03-20 11:04:55.259333
7395,11193,5.0,2025-03-28 11:04:55.259460
8220,5645,3.4,2025-04-29 11:04:55.259595
862,4500,2.7,2024-10-05 11:04:55.259725
9357,1133,4.8,2025-03-25 11:04:55.259853
8026,3386,3.5,2025-03-16 11:04:55.259983
3924,2450,4.7,2025-04-29 11:04:55.260112
4853,3841,3.1,2025-04-30 11:04:55.260242
72,4730,4.1,2025-03-28 11:04:55.260371
7800,9955,4.4,2025-05-10 11:04:55.260510
2670,3391,4.1,2025-03-13 11:04:55.260639
7777,5716,4.5,2025-04-14 11:04:55.260766
5280,11300,3.3,2025-02-17 11:04:55.260902
3453,431,4.2,2025-04-17 11:04:55.261033
136,9543,4.8,2024-12-22 11:04:55.261169
5054,5383,4.4,2025-04-28 11:04:55.261300
4037,606,4.8,2025-05-16 11:04:55.261422
1991,6450,4.3,2025-02-15 11:04:55.261551
3795,8370,4.4,2025-04-04 11:04:55.261680
1357,11744,5.0,2025-05-03 11:04:55.261807
8291,7279,4.2,2025-05-04 11:04:55.261943
4838,10575,2.8,2025-05-03 11:04:55.262074
4377,11528,4.1,2025-02-18 11:04:55.262213
3120,3576,3.8,2025-02-16 11:04:55.262342
7642,2102,2.8,2025-05-07 11:04:55.262479
4995,7702,5.0,2025-05-15 11:04:55.262609
3166,3389,2.9,2025-02-12 11:04:55.262739
2946,8118,2.3,2025-04-22 11:04:55.262871
2542,10086,4.5,2025-05-11 11:04:55.263002
6555,2466,4.1,2025-05-13 11:04:55.263136
4698,4828,4.5,2025-05-14 11:04:55.263265
5986,1406,4.3,2025-03-19 11:04:55.263396
9023,10132,3.9,2024-12-03 11:04:55.263524
1618,9503,3.7,2025-04-17 11:04:55.263660
2166,2752,4.4,2025-04-24 11:04:55.263797
8342,11980,4.2,2025-04-13 11:04:55.263920
5750,6127,4.6,2025-04-07 11:04:55.264049
5658,3054,3.8,2025-05-02 11:04:55.264176
8050,10802,2.9,2025-03-12 11:04:55.264305
3608,4707,4.5,2025-05-07 11:04:55.264435
5216,7380,3.9,2025-05-09 11:04:55.264565
3464,11048,4.4,2025-05-01 11:04:55.264698
6376,8279,3.6,2025-01-20 11:04:55.264827
4483,11291,5.0,2025-05-03 11:04:55.264964
839,12072,5.0,2025-04-08 11:04:55.265096
5274,1131,4.4,2025-05-04 11:04:55.265226
18,8761,4.4,2025-02-01 11:04:55.265349
7752,9710,4.0,2025-04-22 11:04:55.265483
9058,12293,4.5,2025-05-02 11:04:55.265613
8592,12442,5.0,2025-05-15 11:04:55.265749
334,1240,4.4,2025-05-14 11:04:55.265880
6400,9712,3.1,2025-02-22 11:04:55.266011
7344,9677,4.5,2025-05-04 11:04:55.266148
7276,9742,4.8,2025-05-16 11:04:55.266277
359,7969,5.0,2025-03-18 11:04:55.266406
2418,6898,5.0,2025-04-27 11:04:55.266536
9956,11968,2.1,2025-04-30 11:04:55.266665
1071,6984,5.0,2025-05-08 11:04:55.266802
4494,813,4.0,2025-04-23 11:04:55.266939
4112,784,4.1,2025-05-09 11:04:55.267070
9942,6877,4.5,2025-05-16 11:04:55.267209
2759,8448,3.8,2025-05-16 11:04:55.267390
562,11081,3.7,2025-04-22 11:04:55.267561
9142,1681,1.7,2025-04-01 11:04:55.267710
5551,6412,3.2,2025-05-09 11:04:55.267841
4650,8187,3.9,2025-05-11 11:04:55.267982
2885,91,4.2,2025-01-19 11:04:55.268110
3975,971,5.0,2025-02-06 11:04:55.268235
3723,4370,3.8,2025-05-05 11:04:55.268360
603,9034,5.0,2025-03-25 11:04:55.268486
2201,6832,4.3,2025-05-06 11:04:55.268606
4705,11322,4.1,2025-03-08 11:04:55.268723
9380,12038,4.4,2025-05-15 11:04:55.268853
2377,3166,5.0,2025-04-23 11:04:55.268977
7441,10343,4.9,2025-05-15 11:04:55.269120
8231,600,5.0,2025-04-08 11:04:55.269247
4580,336,3.3,2025-02-15 11:04:55.269369
2083,853,4.9,2025-04-22 11:04:55.269485
7169,10827,3.7,2025-05-14 11:04:55.269606
6347,5591,4.6,2025-05-09 11:04:55.269733
5885,6033,4.4,2025-04-30 11:04:55.269856
2805,6058,3.6,2025-04-22 11:04:55.269979
5302,7921,3.7,2025-03-06 11:04:55.270127
6991,2650,4.1,2025-05-12 11:04:55.270252
5710,7679,4.5,2025-05-12 11:04:55.270372
8396,7609,4.3,2025-04-30 11:04:55.270508
7037,9187,4.3,2025-05-16 11:04:55.270642
3237,11359,4.0,2025-03-02 11:04:55.270774
8665,8483,4.5,2025-03-14 11:04:55.270904
1511,495,4.3,2025-05-15 11:04:55.271029
3471,10521,4.6,2025-04-29 11:04:55.271149
7388,6668,5.0,2025-04-01 11:04:55.271267
9253,8235,5.0,2025-05-16 11:04:55.271395
2540,5617,5.0,2025-04-30 11:04:55.271529
6050,7201,3.5,2025-04-24 11:04:55.271657
8599,7866,4.6,2025-04-29 11:04:55.271789
3238,7960,4.2,2025-03-30 11:04:55.271911
9165,11610,4.5,2025-05-12 11:04:55.272029
2722,346,4.3,2025-04-14 11:04:55.272149
6907,8311,4.3,2025-02-23 11:04:55.272268
8684,3338,2.9,2025-04-20 11:04:55.272395
5811,9746,3.7,2025-05-08 11:04:55.272536
6873,7126,3.4,2025-05-06 11:04:55.272668
2743,7918,3.8,2025-04-26 11:04:55.272798
4525,5792,4.9,2025-05-09 11:04:55.272920
8499,898,4.6,2025-03-22 11:04:55.273047
9905,6262,3.4,2025-05-06 11:04:55.273173
3639,7939,4.3,2025-02-21 11:04:55.273294
7531,11157,5.0,2025-05-12 11:04:55.273433
2149,4360,4.5,2025-04-25 11:04:55.273571
5836,10963,3.6,2025-04-13 11:04:55.273706
6131,3209,3.2,2025-05-12 11:04:55.273836
840,449,4.4,2025-04-22 11:04:55.273964
8301,11095,3.1,2025-05-05 11:04:55.274093
4322,214,3.3,2025-03-02 11:04:55.274221
4586,12346,5.0,2025-04-28 11:04:55.274350
7539,11493,5.0,2025-03-26 11:04:55.274485
5934,7796,4.4,2025-05-15 11:04:55.274622
7151,11090,4.2,2025-03-06 11:04:55.274763
8403,1744,4.0,2025-03-23 11:04:55.274892
406,1179,4.2,2025-04-19 11:04:55.275018
2932,4373,4.3,2025-05-05 11:04:55.275149
136,12002,5.0,2025-04-19 11:04:55.275288
2864,1121,4.5,2025-05-11 11:04:55.275411
4549,720,4.6,2025-04-26 11:04:55.275538
8052,2421,4.9,2025-04-20 11:04:55.275661
3958,319,3.7,2025-02-14 11:04:55.275788
9307,2622,4.7,2025-05-03 11:04:55.275910
5358,7913,4.8,2025-05-07 11:04:55.276041
3914,4428,4.5,2025-04-28 11:04:55.276173
7726,962,3.9,2025-05-02 11:04:55.276313
9889,1710,4.1,2025-03-13 11:04:55.276441
1600,9844,3.2,2025-05-16 11:04:55.276565
8045,7333,3.8,2025-04-06 11:04:55.276689
5613,2007,5.0,2025-02-22 11:04:55.276828
2572,11322,5.0,2025-04-15 11:04:55.276946
5216,2917,3.3,2025-03-12 11:04:55.277074
6915,4276,4.4,2025-05-03 11:04:55.277204
2929,470,4.3,2025-04-30 11:04:55.277336
4891,1746,4.8,2025-05-05 11:04:55.277454
9446,11135,5.0,2025-04-06 11:04:55.277592
2014,7087,4.2,2025-03-24 11:04:55.277730
5466,7420,4.6,2025-04-11 11:04:55.277859
152,8905,3.7,2025-04-09 11:04:55.277980
4149,2514,3.4,2025-05-08 11:04:55.278121
202,8334,3.8,2025-05-16 11:04:55.278254
5995,1095,4.8,2025-05-11 11:04:55.278386
7404,12161,5.0,2025-04-13 11:04:55.278509
661,7608,4.0,2025-05-13 11:04:55.278647
768,7300,4.1,2025-05-08 11:04:55.278773
3795,4422,4.5,2025-04-12 11:04:55.278897
566,3370,3.8,2025-05-16 11:04:55.279020
5814,7784,4.7,2025-05-04 11:04:55.279150
5453,6905,3.4,2025-04-27 11:04:55.279280
8236,5676,4.8,2025-03-17 11:04:55.279405
6816,1594,4.8,2025-04-21 11:04:55.279530
5814,10099,3.1,2025-05-09 11:04:55.279671
1311,11376,4.3,2025-03-22 11:04:55.279802
9304,595,5.0,2025-05-07 11:04:55.279932
7009,996,4.7,2025-03-07 11:04:55.280061
8528,1907,5.0,2025-04-28 11:04:55.280200
1221,2320,4.4,2025-04-13 11:04:55.280330
234,4876,3.5,2025-03-19 11:04:55.280455
3765,2496,4.3,2025-03-15 11:04:55.280596
5763,5459,4.0,2024-11-11 11:04:55.280732
1440,11677,3.9,2025-03-13 11:04:55.280865
4811,5027,5.0,2025-04-28 11:04:55.280987
4880,482,3.9,2025-05-12 11:04:55.281118
4901,7406,3.7,2025-05-08 11:04:55.281249
9226,6684,3.7,2025-04-17 11:04:55.281381
5460,11416,3.5,2025-04-24 11:04:55.281505
8299,11308,4.6,2025-03-17 11:04:55.281635
585,5893,3.9,2025-04-13 11:04:55.281777
6878,5048,5.0,2025-05-06 11:04:55.281918
7132,10591,3.8,2025-03-31 11:04:55.282055
9509,8813,4.8,2025-04-03 11:04:55.282187
9478,11562,4.6,2025-04-11 11:04:55.282317
7095,10136,3.6,2025-04-24 11:04:55.282439
6081,12202,3.9,2025-05-03 11:04:55.282571
1958,8515,4.5,2025-05-10 11:04:55.282701
424,10308,3.4,2025-04-28 11:04:55.282830
3431,7424,5.0,2025-05-11 11:04:55.282953
6786,5491,4.4,2025-03-05 11:04:55.283094
9802,8030,4.4,2025-04-19 11:04:55.283226
5175,9389,4.7,2025-05-01 11:04:55.283353
3599,8110,4.1,2025-05-01 11:04:55.283487
3977,5966,4.7,2025-05-06 11:04:55.283617
3537,4979,4.2,2025-05-16 11:04:55.283760
9751,4239,4.5,2024-12-21 11:04:55.283884
9956,3068,5.0,2025-05-04 11:04:55.284023
8707,4980,5.0,2025-05-09 11:04:55.284154
6480,8148,3.1,2025-04-09 11:04:55.284284
4074,4347,4.7,2025-04-16 11:04:55.284407
2340,8234,5.0,2025-04-08 11:04:55.284538
6262,11174,4.5,2025-05-05 11:04:55.284678
9715,7687,4.1,2025-04-01 11:04:55.284808
8328,8038,4.1,2025-03-17 11:04:55.284933
9468,10256,4.7,2025-04-29 11:04:55.285064
7806,8403,3.3,2025-04-22 11:04:55.285195
2139,8712,4.1,2025-05-15 11:04:55.285330
3966,10085,3.5,2025-05-13 11:04:55.285463
3330,2262,4.0,2025-05-04 11:04:55.285601
8623,11280,5.0,2025-02-18 11:04:55.285740
9962,3406,4.3,2025-05-03 11:04:55.285873
9312,6089,3.6,2025-04-27 11:04:55.286009
5863,8509,3.8,2025-05-15 11:04:55.286139
7900,517,3.1,2025-05-13 11:04:55.286275
7048,4435,3.6,2025-03-07 11:04:55.286404
5369,11370,4.9,2025-04-17 11:04:55.286540
695,31,4.4,2025-03-06 11:04:55.286679
9598,10673,4.7,2025-05-02 11:04:55.286816
5776,5083,3.5,2025-05-12 11:04:55.286941
5763,9561,4.1,2025-05-07 11:04:55.287075
2619,6098,5.0,2025-03-20 11:04:55.287209
4853,11928,2.5,2025-05-14 11:04:55.287339
732,9286,4.7,2025-05-01 11:04:55.287473
9751,7748,4.1,2025-05-11 11:04:55.287604
3729,6946,3.3,2025-05-07 11:04:55.287739
2033,8132,5.0,2025-04-25 11:04:55.287872
1131,8474,3.6,2025-05-09 11:04:55.288003
606,1683,4.3,2025-04-27 11:04:55.288146
7486,6509,3.4,2025-04-07 11:04:55.288274
3914,5447,5.0,2025-04-19 11:04:55.288397
2376,8627,4.9,2025-04-27 11:04:55.288535
5885,7331,4.0,2025-05-11 11:04:55.288666
848,8304,5.0,2025-05-13 11:04:55.288800
1860,4538,4.6,2025-04-01 11:04:55.288929
5192,9017,5.0,2025-03-05 11:04:55.289058
1438,10569,4.3,2025-04-26 11:04:55.289200
2810,2032,3.7,2025-04-14 11:04:55.289328
2864,8035,4.6,2025-05-12 11:04:55.289453
2059,10110,4.3,2025-05-05 11:04:55.289588
8957,68,4.5,2025-05-02 11:04:55.289720
1411,7027,5.0,2025-04-18 11:04:55.289848
3239,1069,4.6,2025-05-06 11:04:55.289981
2761,10985,4.9,2025-05-02 11:04:55.290119
4914,7130,3.1,2025-04-23 11:04:55.290250
3311,1149,4.3,2025-04-17 11:04:55.290384
2681,11937,3.8,2025-03-16 11:04:55.290512
3890,6467,4.4,2025-04-18 11:04:55.290642
1516,11922,4.8,2025-04-04 11:04:55.290770
3608,2887,3.0,2025-05-04 11:04:55.290897
6211,9044,4.1,2025-02-25 11:04:55.291038
2119,12085,4.8,2025-05-14 11:04:55.291168
4271,678,3.9,2025-02-27 11:04:55.291309
8986,3422,4.0,2025-05-11 11:04:55.291444
7345,304,4.1,2025-04-11 11:04:55.291582
1073,2969,4.3,2025-05-13 11:04:55.291713
3171,8255,4.7,2025-05-03 11:04:55.291842
12,10619,3.3,2025-04-21 11:04:55.291967
1031,5692,5.0,2025-05-14 11:04:55.292099
1101,6918,4.1,2025-05-16 11:04:55.292229
626,3026,5.0,2025-05-10 11:04:55.292357
1051,10220,5.0,2025-04-20 11:04:55.292486
682,1584,4.5,2025-04-05 11:04:55.292612
1799,530,4.8,2025-05-08 11:04:55.292742
2182,7195,4.0,2025-05-10 11:04:55.292881
3063,6694,4.6,2025-04-22 11:04:55.293013
1984,3785,3.1,2025-03-10 11:04:55.293144
1235,3223,4.0,2025-04-17 11:04:55.293274
1987,1151,5.0,2025-04-05 11:04:55.293395
8405,6269,5.0,2025-05-12 11:04:55.293534
3192,4035,5.0,2025-04-29 11:04:55.293670
7596,4393,4.3,2025-05-12 11:04:55.293810
9627,8239,5.0,2025-05-14 11:04:55.293936
5585,11721,4.2,2025-05-10 11:04:55.294071
3979,8473,4.2,2025-04-26 11:04:55.294202
6442,10203,4.4,2025-05-13 11:04:55.294334
234,411,3.7,2025-05-10 11:04:55.294465
7712,1584,4.5,2025-03-09 11:04:55.294596
1773,2270,3.3,2025-03-07 11:04:55.294733
2584,573,4.0,2025-04-28 11:04:55.294861
2306,9447,4.6,2025-04-17 11:04:55.294996
7793,6845,3.5,2025-03-26 11:04:55.295137
1073,7509,4.3,2025-05-01 11:04:55.295266
1622,9264,4.7,2025-04-19 11:04:55.295400
1462,5967,4.4,2025-05-14 11:04:55.295531
9798,7350,3.9,2025-04-02 11:04:55.295663
7373,8970,5.0,2025-04-22 11:04:55.295801
5631,5767,5.0,2025-04-25 11:04:55.295928
7943,5774,3.1,2025-05-15 11:04:55.296068
1640,10370,4.6,2025-05-08 11:04:55.296205
5525,2032,4.0,2025-04-06 11:04:55.296338
230,4475,4.3,2025-04-27 11:04:55.296466
6701,7675,3.8,2025-05-15 11:04:55.296598
3211,8054,4.5,2025-05-07 11:04:55.296728
9695,8948,4.3,2025-02-18 11:04:55.296867
6166,6675,4.1,2025-05-08 11:04:55.296999
1350,6401,3.8,2025-05-13 11:04:55.297136
4580,10840,5.0,2025-05-05 11:04:55.297268
75,8542,4.4,2025-03-04 11:04:55.297406
67,11822,5.0,2025-05-07 11:04:55.297546
2444,2056,4.9,2025-05-02 11:04:55.297678
9353,8662,4.3,2025-04-19 11:04:55.297810
3516,3901,3.4,2025-05-14 11:04:55.297942
6,8952,4.9,2025-05-08 11:04:55.298073
6787,1085,4.3,2025-05-09 11:04:55.298212
6415,581,4.2,2025-04-16 11:04:55.298343
1708,2319,4.1,2025-04-21 11:04:55.298477
4299,1947,4.0,2025-04-04 11:04:55.298610
294,6167,5.0,2025-04-10 11:04:55.298747
9066,5051,3.6,2025-05-01 11:04:55.298884
9509,6945,4.6,2025-05-16 11:04:55.299014
7971,10106,5.0,2025-05-12 11:04:55.299144
6908,5158,4.2,2025-02-26 11:04:55.299281
5822,8947,4.0,2025-05-11 11:04:55.299411
9564,8307,3.5,2025-05-15 11:04:55.299542
6935,7505,5.0,2025-03-26 11:04:55.299673
9728,11909,3.2,2025-04-18 11:04:55.299804
81,3914,5.0,2025-04-26 11:04:55.299945
9622,1584,4.6,2025-05-06 11:04:55.300076
5998,7666,3.8,2025-03-24 11:04:55.300215
8588,456,4.5,2025-04-07 11:04:55.300347
439,8979,5.0,2025-05-11 11:04:55.300476
5867,8700,4.6,2025-05-04 11:04:55.300613
9523,7670,5.0,2025-05-13 11:04:55.300755
1243,10722,5.0,2025-04-16 11:04:55.300887
3856,761,3.6,2025-04-23 11:04:55.301017
8361,9702,3.5,2025-04-24 11:04:55.301154
974,6835,5.0,2025-05-15 11:04:55.301294
1476,2184,4.5,2025-05-06 11:04:55.301425
957,4269,4.8,2025-03-06 11:04:55.301554
7678,2339,3.3,2025-05-08 11:04:55.301682
8015,9520,3.8,2025-05-10 11:04:55.301813
9806,2576,4.9,2025-05-07 11:04:55.301951
7054,10568,3.4,2025-01-16 11:04:55.302085
4461,3175,4.5,2025-04-30 11:04:55.302222
3425,8925,3.7,2025-05-05 11:04:55.302352
7388,12071,4.3,2025-05-13 11:04:55.302482
8350,8810,3.5,2025-02-21 11:04:55.302622
364,7721,3.5,2025-03-23 11:04:55.302760
1265,5045,4.0,2025-05-14 11:04:55.302894
8109,11575,4.2,2025-04-13 11:04:55.303030
9715,9339,4.5,2025-05-12 11:04:55.303161
